datetime,temp,tempmax,tempmin,humidity,precip,cloudcover,visibility,day,month,city_DaNang,city_Hanoi,city_HoChiMinh
2018-02-12,20.8,22.1,19.0,87.8,3.418,91.9,5.8,12,2,True,False,False
2018-02-13,19.6,23.0,17.0,86.7,4.091,77.5,6.9,13,2,True,False,False
2018-02-13,15.9,19.1,14.0,63.8,0.0,79.7,6.4,13,2,False,True,False
2018-02-13,26.2,31.5,21.1,67.0,0.0,47.3,9.3,13,2,False,False,True
2018-02-14,17.7,22.1,14.0,77.3,0.0,84.7,4.6,14,2,False,True,False
2018-02-14,26.3,32.4,21.4,77.2,0.0,32.2,8.3,14,2,False,False,True
2018-02-14,20.1,25.0,15.0,81.1,0.0,52.7,7.4,14,2,True,False,False
2018-02-15,21.3,26.0,17.0,84.1,0.0,42.9,6.7,15,2,True,False,False
2018-02-15,19.7,22.0,17.0,80.9,0.0,91.4,4.3,15,2,False,True,False
2018-02-15,26.6,31.6,23.0,81.9,0.0,43.2,9.8,15,2,False,False,True
2018-02-16,27.8,33.4,24.9,79.7,0.0,62.4,9.4,16,2,False,False,True
2018-02-16,22.4,28.0,18.0,83.0,0.0,43.8,7.6,16,2,True,False,False
2018-02-16,20.7,24.0,19.0,84.4,0.212,73.3,6.4,16,2,False,True,False
2018-02-17,21.3,24.0,19.0,81.0,0.3,87.8,7.5,17,2,False,True,False
2018-02-17,27.2,32.0,24.0,80.1,0.0,51.9,10.1,17,2,False,False,True
2018-02-17,23.4,29.0,19.0,79.5,0.0,55.0,9.0,17,2,True,False,False
2018-02-18,27.4,32.9,23.0,82.8,0.1,58.9,9.4,18,2,False,False,True
2018-02-18,20.4,23.0,18.0,84.1,0.2,83.2,7.3,18,2,False,True,False
2018-02-18,24.5,27.0,22.0,84.5,0.0,76.4,7.7,18,2,True,False,False
2018-02-19,28.6,34.0,25.0,71.5,0.0,38.0,10.3,19,2,False,False,True
2018-02-19,21.6,24.0,19.8,88.6,0.295,90.6,6.4,19,2,False,True,False
2018-02-19,24.7,28.0,23.0,88.4,0.0,77.1,7.3,19,2,True,False,False
2018-02-20,24.8,28.0,22.7,85.9,0.0,60.8,7.0,20,2,True,False,False
2018-02-20,22.6,25.1,20.4,87.1,0.783,90.6,6.6,20,2,False,True,False
2018-02-20,28.4,35.0,25.0,66.5,0.0,38.8,10.3,20,2,False,False,True
2018-02-21,28.9,34.1,24.9,68.4,0.0,45.7,10.2,21,2,False,False,True
2018-02-21,25.1,28.1,23.6,83.0,0.0,75.9,7.9,21,2,True,False,False
2018-02-21,22.7,24.1,21.1,88.9,0.879,92.3,7.6,21,2,False,True,False
2018-02-22,28.8,35.1,24.9,70.7,0.0,39.3,10.5,22,2,False,False,True
2018-02-22,24.9,27.1,23.8,87.6,0.0,86.2,8.3,22,2,True,False,False
2018-02-22,18.5,22.1,15.8,85.4,2.169,92.4,7.3,22,2,False,True,False
2018-02-23,15.8,18.0,14.5,68.4,0.487,87.9,9.9,23,2,False,True,False
2018-02-23,28.8,35.0,23.4,69.3,0.0,53.8,10.1,23,2,False,False,True
2018-02-23,22.5,24.4,19.0,85.8,0.12,90.9,7.7,23,2,True,False,False
2018-02-24,29.1,35.6,23.4,61.4,0.0,37.3,10.3,24,2,False,False,True
2018-02-24,16.8,18.0,15.0,83.3,0.098,91.4,4.0,24,2,False,True,False
2018-02-24,22.2,25.4,20.0,82.5,0.0,74.4,8.7,24,2,True,False,False
2018-02-25,18.4,20.0,17.0,87.5,0.885,91.4,5.4,25,2,False,True,False
2018-02-25,28.7,34.0,24.4,66.6,0.0,33.8,10.3,25,2,False,False,True
2018-02-25,23.0,26.4,21.0,84.1,0.0,88.3,8.6,25,2,True,False,False
2018-02-26,23.3,26.0,22.0,83.0,0.004,80.2,10.5,26,2,True,False,False
2018-02-26,27.8,33.0,24.0,73.0,0.0,41.3,9.7,26,2,False,False,True
2018-02-26,19.2,21.0,17.8,84.0,0.536,91.4,7.5,26,2,False,True,False
2018-02-27,24.4,28.0,22.0,82.8,0.1,66.4,8.5,27,2,True,False,False
2018-02-27,28.2,34.4,24.0,71.6,0.4,38.3,9.8,27,2,False,False,True
2018-02-27,19.8,23.0,18.0,89.3,0.196,89.3,4.7,27,2,False,True,False
2018-02-28,24.3,27.0,21.0,87.5,0.0,69.4,7.8,28,2,True,False,False
2018-02-28,28.5,33.6,24.0,75.0,0.0,37.8,9.4,28,2,False,False,True
2018-02-28,22.2,25.5,19.8,83.6,0.1,91.3,5.9,28,2,False,True,False
2018-03-01,29.1,33.4,26.4,72.5,0.2,53.4,10.1,1,3,False,False,True
2018-03-01,23.2,27.1,20.8,82.6,0.098,87.4,7.1,1,3,False,True,False
2018-03-01,25.3,29.0,23.0,86.6,0.101,70.7,7.3,1,3,True,False,False
2018-03-02,28.6,33.0,25.9,79.6,0.7,53.9,10.3,2,3,False,False,True
2018-03-02,23.1,26.0,21.0,89.2,0.1,87.6,5.7,2,3,False,True,False
2018-03-02,25.9,30.0,23.0,86.5,0.0,47.0,7.3,2,3,True,False,False
2018-03-03,24.1,27.6,22.0,87.5,0.196,85.7,6.8,3,3,False,True,False
2018-03-03,26.2,31.0,24.0,84.7,0.1,66.4,6.3,3,3,True,False,False
2018-03-03,27.8,30.6,25.9,83.7,0.1,61.4,10.3,3,3,False,False,True
2018-03-04,25.2,29.7,23.0,84.6,0.0,79.4,6.5,4,3,False,True,False
2018-03-04,26.0,30.0,23.0,83.1,0.1,44.7,7.8,4,3,True,False,False
2018-03-04,28.8,34.0,24.9,75.4,0.0,38.8,10.3,4,3,False,False,True
2018-03-05,25.7,30.0,23.0,77.8,0.3,63.8,8.0,5,3,False,True,False
2018-03-05,26.2,31.1,24.0,85.9,0.0,51.3,8.3,5,3,True,False,False
2018-03-05,29.4,34.0,26.4,75.5,0.0,44.3,10.3,5,3,False,False,True
2018-03-06,25.3,28.0,23.5,77.9,0.002,89.5,8.9,6,3,False,True,False
2018-03-06,29.1,33.4,25.9,76.0,0.0,45.7,10.3,6,3,False,False,True
2018-03-06,25.6,30.0,23.0,87.6,0.2,77.6,7.4,6,3,True,False,False
2018-03-07,29.8,37.0,26.0,66.1,0.0,36.2,10.3,7,3,False,False,True
2018-03-07,24.7,27.5,22.8,86.0,0.205,90.4,7.0,7,3,False,True,False
2018-03-07,26.4,30.0,24.0,84.5,0.0,51.5,7.9,7,3,True,False,False
2018-03-08,19.3,22.1,16.0,63.5,4.275,87.0,10.1,8,3,False,True,False
2018-03-08,29.7,36.2,24.4,63.9,0.0,31.0,10.3,8,3,False,False,True
2018-03-08,24.3,27.0,21.0,80.8,0.047,80.9,7.6,8,3,True,False,False
2018-03-09,19.3,23.5,15.5,54.8,0.0,27.1,10.1,9,3,False,True,False
2018-03-09,29.1,35.0,23.8,69.6,0.0,44.5,10.2,9,3,False,False,True
2018-03-09,21.2,24.0,19.0,67.6,0.013,89.7,9.5,9,3,True,False,False
2018-03-10,18.4,23.0,14.0,60.8,0.0,10.4,9.7,10,3,False,True,False
2018-03-10,28.6,34.0,24.0,67.3,0.6,49.2,10.3,10,3,False,False,True
2018-03-10,19.8,21.0,19.0,78.8,0.199,86.7,9.4,10,3,True,False,False
2018-03-11,28.7,34.0,24.0,62.5,0.0,39.6,10.3,11,3,False,False,True
2018-03-11,18.8,23.0,14.5,71.5,0.9,40.1,7.6,11,3,False,True,False
2018-03-11,22.8,27.0,19.0,78.0,0.0,65.6,7.6,11,3,True,False,False
2018-03-12,18.8,20.7,17.0,85.6,0.196,90.9,4.5,12,3,False,True,False
2018-03-12,28.8,35.0,24.0,66.1,0.0,41.4,9.7,12,3,False,False,True
2018-03-12,23.2,26.0,21.0,80.3,1.992,81.9,7.1,12,3,True,False,False
2018-03-13,19.8,23.0,17.8,87.3,0.307,83.8,4.7,13,3,False,True,False
2018-03-13,23.7,27.0,21.0,78.4,0.0,77.3,9.8,13,3,True,False,False
2018-03-13,28.8,34.0,25.0,66.5,0.0,45.9,10.2,13,3,False,False,True
2018-03-14,21.5,25.0,19.0,84.9,0.098,83.2,6.4,14,3,False,True,False
2018-03-14,28.5,34.0,25.5,72.1,0.0,53.9,10.3,14,3,False,False,True
2018-03-14,23.4,28.0,20.0,84.0,0.0,64.4,7.8,14,3,True,False,False
2018-03-15,23.2,25.0,21.0,87.8,22.024,85.2,7.4,15,3,True,False,False
2018-03-15,29.0,34.0,25.9,74.7,0.7,48.3,10.3,15,3,False,False,True
2018-03-15,23.2,27.3,20.0,79.6,0.6,77.4,7.1,15,3,False,True,False
2018-03-16,24.3,29.0,19.4,84.6,0.0,58.7,8.5,16,3,True,False,False
2018-03-16,22.7,25.1,21.0,85.5,0.7,91.4,6.0,16,3,False,True,False
2018-03-16,28.9,33.5,26.0,75.5,0.7,41.0,10.3,16,3,False,False,True
2018-03-17,23.6,27.5,21.0,86.4,0.117,90.6,5.4,17,3,False,True,False
2018-03-17,26.1,29.0,24.7,86.8,0.0,80.9,7.2,17,3,True,False,False
2018-03-17,29.1,34.0,25.9,73.0,0.0,50.3,10.1,17,3,False,False,True
2018-03-18,22.7,23.4,20.8,93.4,19.857,88.3,5.3,18,3,False,True,False
2018-03-18,29.5,34.9,26.0,68.1,0.1,41.5,10.2,18,3,False,False,True
2018-03-18,26.1,29.0,24.0,83.5,0.0,68.5,7.7,18,3,True,False,False
2018-03-19,24.6,28.0,22.0,84.6,11.024,89.7,6.2,19,3,False,True,False
2018-03-19,26.5,30.0,24.0,83.6,0.0,66.5,7.6,19,3,True,False,False
2018-03-19,29.3,34.4,25.9,71.2,0.0,41.7,10.3,19,3,False,False,True
2018-03-20,29.1,34.6,26.0,77.7,0.2,44.3,10.3,20,3,False,False,True
2018-03-20,22.7,26.7,19.0,66.9,0.3,30.9,10.6,20,3,False,True,False
2018-03-20,23.7,28.0,22.0,85.4,3.985,71.3,7.9,20,3,True,False,False
2018-03-21,20.7,24.0,18.0,63.2,0.0,49.8,9.0,21,3,False,True,False
2018-03-21,29.4,34.6,26.0,74.1,3.8,48.6,10.1,21,3,False,False,True
2018-03-21,23.2,27.0,21.0,74.4,0.0,87.3,8.3,21,3,True,False,False
2018-03-22,22.2,25.0,21.0,76.2,0.001,76.5,9.2,22,3,True,False,False
2018-03-22,28.4,33.1,26.0,79.0,11.2,72.3,8.7,22,3,False,False,True
2018-03-22,20.3,24.1,17.0,63.8,0.0,36.1,7.7,22,3,False,True,False
2018-03-23,23.1,27.0,20.0,76.1,0.0,57.5,8.2,23,3,True,False,False
2018-03-23,21.1,25.0,17.0,68.3,0.0,36.1,7.7,23,3,False,True,False
2018-03-23,29.0,34.0,24.4,66.8,0.7,53.6,9.5,23,3,False,False,True
2018-03-24,24.4,29.0,21.0,78.3,0.0,63.0,8.2,24,3,True,False,False
2018-03-24,21.8,24.7,19.7,73.8,0.0,71.6,7.2,24,3,False,True,False
2018-03-24,28.8,35.0,23.4,62.7,0.0,37.6,9.5,24,3,False,False,True
2018-03-25,21.9,23.8,20.7,78.7,0.0,89.0,6.5,25,3,False,True,False
2018-03-25,29.6,34.4,25.6,63.6,0.0,39.0,10.3,25,3,False,False,True
2018-03-25,25.1,28.0,22.0,75.9,0.0,70.4,8.0,25,3,True,False,False
2018-03-26,24.5,28.0,21.0,76.0,0.0,81.6,7.5,26,3,True,False,False
2018-03-26,29.2,36.1,25.0,68.6,0.0,44.0,10.4,26,3,False,False,True
2018-03-26,22.8,25.1,20.8,81.7,0.1,86.5,4.6,26,3,False,True,False
2018-03-27,24.6,29.0,21.0,77.0,0.0,52.1,7.7,27,3,True,False,False
2018-03-27,23.3,26.0,21.0,76.9,0.3,65.3,6.8,27,3,False,True,False
2018-03-27,28.5,34.0,24.0,69.2,0.0,46.4,9.9,27,3,False,False,True
2018-03-28,24.3,28.1,21.0,80.0,0.0,52.9,7.9,28,3,True,False,False
2018-03-28,23.6,27.1,21.0,77.7,1.4,78.2,7.8,28,3,False,True,False
2018-03-28,28.5,34.1,25.4,73.4,0.0,39.7,9.9,28,3,False,False,True
2018-03-29,25.2,29.0,23.0,80.2,0.0,76.8,7.9,29,3,True,False,False
2018-03-29,28.5,33.0,25.6,71.3,0.1,58.2,9.8,29,3,False,False,True
2018-03-29,24.3,27.7,22.0,78.9,0.1,74.8,7.2,29,3,False,True,False
2018-03-30,24.9,26.0,23.0,84.2,0.0,74.1,7.4,30,3,True,False,False
2018-03-30,28.3,33.0,26.0,76.9,0.1,75.2,9.2,30,3,False,False,True
2018-03-30,24.5,27.0,22.9,78.5,0.7,75.2,7.3,30,3,False,True,False
2018-03-31,24.4,28.0,21.0,78.5,0.1,50.9,7.0,31,3,False,True,False
2018-03-31,24.9,29.0,21.0,78.7,0.0,47.0,7.9,31,3,True,False,False
2018-03-31,27.5,32.0,25.0,83.6,25.0,75.0,8.0,31,3,False,False,True
2018-04-01,24.7,29.0,20.0,75.7,0.0,43.7,8.7,1,4,True,False,False
2018-04-01,28.1,32.6,24.0,72.7,0.4,51.4,8.9,1,4,False,False,True
2018-04-01,24.7,28.0,22.0,76.1,0.0,60.1,7.5,1,4,False,True,False
2018-04-02,28.3,33.4,25.0,69.8,0.3,46.2,9.5,2,4,False,False,True
2018-04-02,24.7,30.0,20.0,75.7,0.0,43.5,9.9,2,4,True,False,False
2018-04-02,24.9,30.0,21.0,75.8,0.0,51.8,7.2,2,4,False,True,False
2018-04-03,28.2,33.0,25.9,74.7,0.2,47.4,9.7,3,4,False,False,True
2018-04-03,24.7,30.0,19.0,76.1,0.0,42.0,10.4,3,4,True,False,False
2018-04-03,24.7,28.0,22.0,75.9,0.0,64.9,8.4,3,4,False,True,False
2018-04-04,28.5,33.6,25.9,71.7,0.0,49.4,10.2,4,4,False,False,True
2018-04-04,24.5,29.0,20.0,78.5,0.0,49.7,8.2,4,4,True,False,False
2018-04-04,24.7,28.1,21.5,77.4,0.0,75.2,7.8,4,4,False,True,False
2018-04-05,28.8,32.7,26.0,73.0,0.4,52.1,10.3,5,4,False,False,True
2018-04-05,26.1,30.0,23.0,78.1,0.0,61.1,8.2,5,4,True,False,False
2018-04-05,24.9,28.0,22.0,76.0,0.098,70.9,8.8,5,4,False,True,False
2018-04-06,28.9,33.0,25.9,75.3,0.3,59.6,10.2,6,4,False,False,True
2018-04-06,21.4,24.0,19.0,74.2,12.314,85.4,8.8,6,4,False,True,False
2018-04-06,26.4,30.0,24.0,83.1,0.0,65.0,7.9,6,4,True,False,False
2018-04-07,30.0,35.0,26.0,66.7,0.9,60.9,10.0,7,4,False,False,True
2018-04-07,19.7,22.0,16.0,49.1,0.024,76.7,9.9,7,4,False,True,False
2018-04-07,21.4,23.5,18.6,88.8,44.297,91.6,6.5,7,4,True,False,False
2018-04-08,19.7,25.0,14.0,60.9,0.0,36.2,8.8,8,4,False,True,False
2018-04-08,29.4,32.6,27.0,60.9,0.9,65.9,10.0,8,4,False,False,True
2018-04-08,20.4,24.0,18.0,87.5,55.858,90.2,7.1,8,4,True,False,False
2018-04-09,21.2,27.0,15.5,66.4,0.0,29.5,8.6,9,4,False,True,False
2018-04-09,29.8,35.8,24.1,59.8,0.0,45.2,10.1,9,4,False,False,True
2018-04-09,23.0,27.0,20.0,80.2,0.0,80.7,7.5,9,4,True,False,False
2018-04-10,25.5,30.0,21.0,79.4,0.0,57.2,9.2,10,4,True,False,False
2018-04-10,22.4,26.0,19.0,77.3,0.0,77.3,7.9,10,4,False,True,False
2018-04-10,30.7,35.0,27.9,60.9,0.0,61.3,10.2,10,4,False,False,True
2018-04-11,27.1,32.0,25.0,81.5,0.0,62.2,7.9,11,4,True,False,False
2018-04-11,24.1,27.4,22.0,86.3,0.198,90.5,6.4,11,4,False,True,False
2018-04-11,30.1,34.9,26.9,72.3,0.5,48.7,10.0,11,4,False,False,True
2018-04-12,25.0,27.0,23.5,88.3,0.196,91.2,6.1,12,4,False,True,False
2018-04-12,27.3,32.0,24.0,84.9,0.0,49.4,8.1,12,4,True,False,False
2018-04-12,30.0,35.6,27.0,73.5,0.0,40.3,10.3,12,4,False,False,True
2018-04-13,30.2,35.0,27.0,73.8,0.0,47.1,10.1,13,4,False,False,True
2018-04-13,25.2,26.3,24.0,92.3,0.098,91.1,4.8,13,4,False,True,False
2018-04-13,27.6,36.0,24.0,81.1,0.0,39.5,8.4,13,4,True,False,False
2018-04-14,30.4,35.8,26.9,73.8,0.2,37.9,10.3,14,4,False,False,True
2018-04-14,27.7,33.0,25.0,85.1,0.0,47.8,7.8,14,4,True,False,False
2018-04-14,25.3,27.5,24.0,91.6,0.195,90.7,5.2,14,4,False,True,False
2018-04-15,27.0,31.0,25.0,85.8,0.001,60.4,7.5,15,4,True,False,False
2018-04-15,30.2,34.4,27.9,75.2,0.7,62.4,10.3,15,4,False,False,True
2018-04-15,21.7,24.5,19.5,74.3,13.626,91.1,10.0,15,4,False,True,False
2018-04-16,30.5,36.0,27.0,71.4,0.0,45.3,10.3,16,4,False,False,True
2018-04-16,25.8,29.0,24.0,81.8,0.015,55.4,7.9,16,4,True,False,False
2018-04-16,20.7,24.0,18.0,81.7,2.935,70.5,9.0,16,4,False,True,False
2018-04-17,30.4,35.7,27.0,67.5,0.9,55.7,10.3,17,4,False,False,True
2018-04-17,22.7,26.5,20.0,76.7,0.0,40.5,7.0,17,4,False,True,False
2018-04-17,25.3,29.0,22.0,75.8,0.001,83.8,9.0,17,4,True,False,False
2018-04-18,23.1,27.8,19.0,72.3,0.0,54.1,6.6,18,4,False,True,False
2018-04-18,29.5,33.6,26.0,74.2,0.5,60.5,9.0,18,4,False,False,True
2018-04-18,24.5,27.2,22.0,79.8,0.101,82.9,7.8,18,4,True,False,False
2018-04-19,29.9,34.0,27.0,69.4,0.5,52.6,10.3,19,4,False,False,True
2018-04-19,23.8,27.5,20.5,80.1,0.4,60.5,5.9,19,4,False,True,False
2018-04-19,26.2,31.0,23.0,78.9,0.001,61.8,9.1,19,4,True,False,False
2018-04-20,27.2,31.0,24.0,80.5,0.0,54.3,9.1,20,4,True,False,False
2018-04-20,25.8,31.0,22.8,79.5,0.1,64.5,8.0,20,4,False,True,False
2018-04-20,30.1,35.2,27.0,69.8,0.4,51.4,10.3,20,4,False,False,True
2018-04-21,26.9,31.0,24.0,81.6,0.4,90.3,9.2,21,4,False,True,False
2018-04-21,27.4,31.0,25.0,80.1,0.0,66.8,7.9,21,4,True,False,False
2018-04-21,29.9,34.6,27.0,73.0,0.0,50.7,10.3,21,4,False,False,True
2018-04-22,26.8,30.0,25.0,82.8,0.0,91.1,9.2,22,4,False,True,False
2018-04-22,27.2,31.0,24.0,79.4,0.0,50.7,8.3,22,4,True,False,False
2018-04-22,30.1,35.0,27.0,73.8,0.8,47.7,10.3,22,4,False,False,True
2018-04-23,27.0,30.5,25.0,84.5,0.0,87.7,7.8,23,4,False,True,False
2018-04-23,29.7,34.4,27.0,81.1,2.3,75.6,10.1,23,4,False,False,True
2018-04-23,27.6,32.0,24.0,81.1,0.0,41.3,8.4,23,4,True,False,False
2018-04-24,27.2,29.0,25.7,83.1,0.195,90.9,7.4,24,4,False,True,False
2018-04-24,30.3,34.6,27.9,75.3,0.2,60.6,10.3,24,4,False,False,True
2018-04-24,28.7,33.0,26.0,77.2,0.0,51.8,7.8,24,4,True,False,False
2018-04-25,27.6,30.5,24.0,80.2,0.0,63.3,7.6,25,4,True,False,False
2018-04-25,24.0,27.0,22.0,93.2,49.451,91.1,6.6,25,4,False,True,False
2018-04-25,30.6,35.6,27.0,73.9,0.0,60.7,10.3,25,4,False,False,True
2018-04-26,26.8,32.0,24.0,85.9,5.025,75.5,7.0,26,4,True,False,False
2018-04-26,25.2,28.3,23.0,83.5,0.002,89.7,6.9,26,4,False,True,False
2018-04-26,31.0,35.6,28.0,73.1,1.4,59.7,10.3,26,4,False,False,True
2018-04-27,30.6,35.0,27.9,73.5,0.9,57.2,10.3,27,4,False,False,True
2018-04-27,26.7,30.0,24.0,88.4,0.399,65.3,7.3,27,4,True,False,False
2018-04-27,23.5,25.0,22.0,85.6,76.412,91.2,8.9,27,4,False,True,False
2018-04-28,28.2,32.0,25.0,79.6,0.0,53.3,9.3,28,4,True,False,False
2018-04-28,30.9,35.6,27.6,70.9,0.0,51.9,10.3,28,4,False,False,True
2018-04-28,24.4,26.3,23.0,89.4,0.781,88.6,6.9,28,4,False,True,False
2018-04-29,29.8,34.0,27.4,77.9,0.8,52.9,10.3,29,4,False,False,True
2018-04-29,28.3,32.0,25.0,80.5,0.05,58.0,8.8,29,4,True,False,False
2018-04-29,25.3,28.0,23.8,87.5,0.098,77.9,5.5,29,4,False,True,False
2018-04-30,27.7,32.0,24.0,85.7,40.91,78.3,8.2,30,4,True,False,False
2018-04-30,28.9,33.6,26.0,83.2,2.0,52.1,9.7,30,4,False,False,True
2018-04-30,27.2,32.0,23.0,80.0,0.024,72.0,7.8,30,4,False,True,False
2018-05-01,28.6,33.0,25.0,82.3,0.0,52.4,9.6,1,5,True,False,False
2018-05-01,28.4,33.0,25.0,80.5,0.5,72.9,9.5,1,5,False,True,False
2018-05-01,30.2,34.7,26.0,76.5,0.8,52.3,10.4,1,5,False,False,True
2018-05-02,26.1,29.2,23.5,92.8,0.098,82.0,7.1,2,5,False,True,False
2018-05-02,29.6,35.0,24.0,75.4,28.0,62.1,8.9,2,5,False,False,True
2018-05-02,28.8,33.0,25.0,79.9,0.0,46.7,9.8,2,5,True,False,False
2018-05-03,26.2,28.8,24.0,85.4,4.266,83.1,8.1,3,5,False,True,False
2018-05-03,30.1,34.3,28.0,76.7,7.3,62.3,9.6,3,5,False,False,True
2018-05-03,29.0,32.0,26.0,76.9,0.0,46.7,10.5,3,5,True,False,False
2018-05-04,27.8,32.0,25.0,79.9,0.683,77.2,8.2,4,5,False,True,False
2018-05-04,28.5,32.0,25.0,79.4,0.0,49.4,12.0,4,5,True,False,False
2018-05-04,27.9,33.0,25.4,88.2,74.3,60.4,8.1,4,5,False,False,True
2018-05-05,29.0,33.0,25.0,76.8,0.0,62.6,12.0,5,5,True,False,False
2018-05-05,27.8,31.5,25.5,84.3,2.144,64.6,9.1,5,5,False,True,False
2018-05-05,28.8,33.4,25.0,80.3,0.2,48.2,8.7,5,5,False,False,True
2018-05-06,29.2,33.5,26.5,81.5,0.024,57.1,10.3,6,5,False,True,False
2018-05-06,28.2,35.0,25.0,83.4,0.627,67.5,9.6,6,5,True,False,False
2018-05-06,29.1,34.4,26.0,82.4,7.6,56.0,9.3,6,5,False,False,True
2018-05-07,28.7,34.0,25.0,77.4,4.979,66.9,10.5,7,5,True,False,False
2018-05-07,31.3,36.7,26.9,73.6,0.0,36.6,10.7,7,5,False,True,False
2018-05-07,28.4,33.9,26.0,86.3,4.2,71.9,8.5,7,5,False,False,True
2018-05-08,30.5,34.8,27.0,75.4,0.005,37.1,10.1,8,5,False,True,False
2018-05-08,28.3,34.4,24.6,86.9,45.4,81.1,8.8,8,5,False,False,True
2018-05-08,30.7,38.0,26.0,69.9,0.0,43.2,12.0,8,5,True,False,False
2018-05-09,28.7,35.0,25.0,74.5,0.0,51.2,11.6,9,5,True,False,False
2018-05-09,28.2,33.5,25.0,86.9,4.2,68.4,9.4,9,5,False,False,True
2018-05-09,29.7,33.5,27.0,77.0,19.4,71.5,8.8,9,5,False,True,False
2018-05-10,29.7,35.0,25.0,81.1,1.9,56.0,8.4,10,5,False,False,True
2018-05-10,27.7,34.0,25.0,78.9,0.0,54.2,11.5,10,5,True,False,False
2018-05-10,27.6,31.5,24.0,79.3,0.943,70.6,10.0,10,5,False,True,False
2018-05-11,27.8,31.8,24.0,84.2,4.88,79.4,9.5,11,5,False,True,False
2018-05-11,27.9,32.0,24.0,81.4,0.002,47.9,10.8,11,5,True,False,False
2018-05-11,29.3,33.0,26.0,81.4,0.5,59.9,8.8,11,5,False,False,True
2018-05-12,27.0,32.0,23.5,83.1,3.0,68.4,8.6,12,5,False,True,False
2018-05-12,29.4,35.0,26.0,79.4,0.0,47.2,11.8,12,5,True,False,False
2018-05-12,30.1,34.4,26.0,78.0,0.1,48.5,10.0,12,5,False,False,True
2018-05-13,26.6,31.0,23.0,85.7,106.533,75.6,8.7,13,5,False,True,False
2018-05-13,29.6,34.0,27.0,81.1,6.3,56.6,9.5,13,5,False,False,True
2018-05-13,28.9,32.0,26.0,80.3,0.0,47.8,11.6,13,5,True,False,False
2018-05-14,28.8,34.0,25.0,79.1,0.0,47.9,11.8,14,5,True,False,False
2018-05-14,28.9,34.0,25.0,79.5,2.928,56.3,8.6,14,5,False,True,False
2018-05-14,29.7,35.4,25.7,79.3,0.1,59.6,9.5,14,5,False,False,True
2018-05-15,28.6,33.0,24.0,79.5,0.0,48.2,11.1,15,5,True,False,False
2018-05-15,29.4,35.5,24.0,75.9,0.024,27.6,10.1,15,5,False,True,False
2018-05-15,30.5,35.2,28.0,78.1,3.2,46.5,10.2,15,5,False,False,True
2018-05-16,28.8,35.0,24.0,76.4,0.004,54.5,12.0,16,5,True,False,False
2018-05-16,30.4,35.0,27.0,77.8,0.0,40.6,10.6,16,5,False,True,False
2018-05-16,30.6,35.0,26.6,77.9,2.8,55.7,10.3,16,5,False,False,True
2018-05-17,30.6,36.0,27.0,75.6,0.005,39.0,11.3,17,5,False,True,False
2018-05-17,28.9,35.0,25.0,77.5,0.0,51.1,12.5,17,5,True,False,False
2018-05-17,30.4,35.0,27.0,78.9,0.8,66.1,10.1,17,5,False,False,True
2018-05-18,29.6,36.0,24.2,77.6,0.1,52.7,10.1,18,5,False,True,False
2018-05-18,28.7,34.0,25.0,75.1,0.0,47.7,12.1,18,5,True,False,False
2018-05-18,29.7,35.6,24.2,80.0,0.4,58.0,8.8,18,5,False,False,True
2018-05-19,28.7,34.0,25.0,78.4,0.0,52.1,11.5,19,5,True,False,False
2018-05-19,28.4,34.9,23.4,82.2,37.0,64.8,8.8,19,5,False,False,True
2018-05-19,28.6,34.5,24.0,79.1,3.923,41.3,9.6,19,5,False,True,False
2018-05-20,29.2,33.0,26.0,79.5,0.0,63.9,11.1,20,5,True,False,False
2018-05-20,29.9,34.5,26.0,77.8,19.519,51.7,9.4,20,5,False,True,False
2018-05-20,27.1,33.0,24.0,90.1,66.0,76.3,7.8,20,5,False,False,True
2018-05-21,29.3,33.0,25.0,79.0,0.0,48.2,12.4,21,5,True,False,False
2018-05-21,29.2,33.1,26.2,79.4,4.0,65.5,10.4,21,5,False,True,False
2018-05-21,28.1,34.2,25.0,84.5,11.3,75.2,8.4,21,5,False,False,True
2018-05-22,27.3,32.0,26.0,91.6,0.7,70.4,7.7,22,5,False,False,True
2018-05-22,29.5,34.0,25.0,77.7,0.0,42.6,12.3,22,5,True,False,False
2018-05-22,29.7,33.5,26.0,74.0,1.5,38.5,10.8,22,5,False,True,False
2018-05-23,30.0,34.0,26.0,73.8,0.0,42.6,12.4,23,5,True,False,False
2018-05-23,28.5,34.0,25.0,81.5,1.3,67.0,9.4,23,5,False,False,True
2018-05-23,30.0,34.5,26.0,72.5,0.1,38.8,11.0,23,5,False,True,False
2018-05-24,29.6,34.0,26.0,74.1,0.0,55.8,12.2,24,5,True,False,False
2018-05-24,27.7,33.4,25.6,87.8,3.2,68.9,9.2,24,5,False,False,True
2018-05-24,30.2,34.5,26.0,76.1,0.0,34.9,10.9,24,5,False,True,False
2018-05-25,29.8,35.0,26.0,67.8,0.0,52.1,12.4,25,5,True,False,False
2018-05-25,31.5,36.0,28.0,70.6,0.1,42.2,10.3,25,5,False,True,False
2018-05-25,29.4,35.0,25.4,79.8,0.2,59.9,9.6,25,5,False,False,True
2018-05-26,31.3,36.0,27.0,71.0,0.5,31.6,11.0,26,5,False,True,False
2018-05-26,28.9,35.0,26.0,85.0,9.5,70.4,8.8,26,5,False,False,True
